,True_index,predictions
18190,219569,4059.97412109375
18191,219576,7719.990234375
18192,219581,7358.87548828125
18193,219601,11611.5087890625
18194,219632,5401.70947265625
18195,219639,8663.015625
18196,219645,5280.775390625
18197,219664,3364.033935546875
18198,219682,10360.8984375
18199,219690,11771.3984375
18200,219695,5403.30224609375
18201,219698,10539.548828125
18202,219699,8671.0078125
18203,219717,6173.92822265625
18204,219726,7456.0791015625
18205,219728,8419.5712890625
18206,219736,6818.7197265625
18207,219742,5483.23291015625
18208,219743,5013.16015625
18209,219753,9062.880859375
18210,219754,7933.46240234375
18211,219771,4771.6005859375
18212,219776,16521.296875
18213,219786,7678.34521484375
18214,219791,6675.763671875
18215,219794,6290.53564453125
18216,219814,5592.0732421875
18217,219828,8515.998046875
18218,219838,7156.2919921875
18219,219847,9461.236328125
18220,219849,6981.72607421875
18221,219852,6889.88232421875
18222,219876,6291.91015625
18223,219884,5006.99462890625
18224,219900,8400.541015625
18225,219932,6954.3564453125
18226,219950,9199.0419921875
18227,219973,5715.26806640625
18228,219988,8219.744140625
18229,219999,11317.9921875
18230,220009,6891.22119140625
18231,220013,6087.240234375
18232,220029,5729.97802734375
18233,220047,4377.017578125
18234,220052,3065.484375
18235,220061,7853.24609375
18236,220065,3336.468505859375
18237,220070,3964.714111328125
18238,220072,7357.0791015625
18239,220078,4359.283203125
18240,220089,4883.2900390625
18241,220108,7785.93798828125
18242,220119,7543.71630859375
18243,220137,4706.2587890625
18244,220140,6962.384765625
18245,220149,4648.7080078125
18246,220163,9031.8193359375
18247,220166,6062.7099609375
18248,220194,5735.31494140625
18249,220214,7050.03857421875
18250,220274,5533.0859375
18251,220309,8578.0673828125
18252,220327,5869.19677734375
18253,220336,6754.66748046875
18254,220345,7357.6455078125
18255,220365,7614.11669921875
18256,220378,5791.66015625
18257,220385,3125.421142578125
18258,220406,10844.5205078125
18259,220411,11434.8212890625
18260,220421,3899.654541015625
18261,220425,5476.9814453125
18262,220428,3892.7626953125
18263,220435,7647.42333984375
18264,220441,4552.39306640625
18265,220456,5509.11572265625
18266,220461,2878.8359375
18267,220462,9707.3486328125
18268,220469,9876.6201171875
18269,220474,10823.5185546875
18270,220482,6408.611328125
18271,220501,4380.0791015625
18272,220530,8577.7294921875
18273,220535,7446.0634765625
18274,220558,5554.89599609375
18275,220576,8310.1259765625
18276,220584,6035.3408203125
18277,220585,5930.8642578125
18278,220592,11718.77734375
18279,220597,5026.681640625
18280,220599,4727.85107421875
18281,220605,4058.653564453125
18282,220610,3085.1884765625
18283,220626,7053.6083984375
18284,220636,6896.6708984375
18285,220642,5701.359375
18286,220643,7719.125
18287,220656,5089.78515625
18288,220664,10609.162109375
18289,220678,5164.9619140625
18290,220699,7453.3173828125
18291,220707,8446.0126953125
18292,220722,17606.76171875
18293,220725,7925.658203125
18294,220732,7682.8564453125
18295,220738,3940.075927734375
18296,220751,5536.5048828125
18297,220791,4209.1533203125
18298,220792,5371.1455078125
18299,220802,9262.54296875
18300,220803,4652.29736328125
18301,220812,7007.52587890625
18302,220830,7290.72509765625
18303,220834,11619.6376953125
18304,220844,6872.30224609375
18305,220848,3437.954345703125
18306,220866,3375.697265625
18307,220886,6749.7705078125
18308,220887,7928.12353515625
18309,220891,4957.05615234375
18310,220894,9805.80859375
18311,220902,6614.75
18312,220903,4708.28076171875
18313,220920,7401.51416015625
18314,220937,8647.7529296875
18315,220952,7669.9951171875
18316,220953,4036.250732421875
18317,220954,5645.41259765625
18318,220956,5821.56591796875
18319,220959,6755.005859375
18320,220966,5101.00927734375
18321,220978,4577.21484375
18322,220990,7650.1767578125
18323,221012,4575.6533203125
18324,221019,5290.1728515625
18325,221034,4529.4521484375
18326,221035,9061.4130859375
18327,221059,9023.7890625
18328,221084,4601.1728515625
18329,221123,6143.9677734375
18330,221165,10170.841796875
18331,221174,6716.134765625
18332,221189,9294.9033203125
18333,221197,11023.30859375
18334,221199,7999.93408203125
18335,221228,6862.666015625
18336,221232,6035.72705078125
18337,221236,5530.19580078125
18338,221253,10842.3603515625
18339,221272,10215.2890625
18340,221278,6667.10693359375
18341,221284,16390.181640625
18342,221303,8543.0615234375
18343,221315,5034.7333984375
18344,221322,3796.3291015625
18345,221323,5916.396484375
18346,221332,2605.986328125
18347,221335,6999.20751953125
18348,221336,7756.873046875
18349,221357,5840.33447265625
18350,221380,3607.644287109375
18351,221399,6235.03466796875
18352,221408,4018.37646484375
18353,221419,2826.726806640625
18354,221430,8074.61328125
18355,221448,5112.69970703125
18356,221474,6365.36181640625
18357,221492,8888.0361328125
18358,221504,6703.4755859375
18359,221532,5089.28271484375
18360,221535,6126.34912109375
18361,221542,4323.2109375
18362,221549,3262.455078125
18363,221570,7434.61572265625
18364,221614,12900.9794921875
18365,221618,9896.6240234375
18366,221656,6333.8798828125
18367,221679,5758.21728515625
18368,221695,12215.166015625
18369,221701,5250.06689453125
18370,221705,5691.3671875
18371,221746,6365.8193359375
18372,221747,6129.11083984375
18373,221748,5500.8193359375
18374,221752,4652.87353515625
18375,221757,6455.24365234375
18376,221777,10944.68359375
18377,221805,7092.20361328125
18378,221807,7253.30078125
18379,221808,5161.33544921875
18380,221826,6032.77880859375
18381,221850,5985.51953125
18382,221857,5888.0283203125
18383,221861,9097.5126953125
18384,221892,1471.3311767578125
18385,221909,5190.03466796875
18386,221929,3313.094970703125
18387,221934,12709.1728515625
18388,221949,6043.83447265625
18389,221953,11448.0205078125
18390,221957,5360.9267578125
18391,221973,13540.19921875
18392,222057,6664.0947265625
18393,222059,10572.7158203125
18394,222060,2402.74072265625
18395,222067,6243.2744140625
18396,222068,5340.5576171875
18397,222082,5730.533203125
18398,222087,5509.4697265625
18399,222090,8306.6728515625
18400,222129,7512.02197265625
18401,222140,8566.0966796875
18402,222145,5213.60888671875
18403,222151,5315.44677734375
18404,222172,6373.4609375
18405,222183,4816.59130859375
18406,222189,6937.96923828125
18407,222224,3556.559814453125
18408,222232,6876.70849609375
18409,222240,7291.36767578125
18410,222245,6020.53271484375
18411,222267,5748.6826171875
18412,222272,5549.52001953125
18413,222285,10060.2490234375
18414,222297,4901.79833984375
18415,222308,13026.046875
18416,222312,4588.205078125
18417,222318,6392.6337890625
18418,222321,6110.54443359375
18419,222323,2748.604736328125
18420,222339,6350.44189453125
18421,222359,8999.494140625
18422,222363,5616.1591796875
18423,222368,10472.20703125
18424,222381,10852.8779296875
18425,222387,10614.681640625
18426,222390,8790.0439453125
18427,222411,13482.009765625
18428,222414,3024.78076171875
18429,222438,5616.576171875
18430,222447,9239.4619140625
18431,222476,20188.765625
18432,222510,5288.345703125
18433,222518,6525.38818359375
18434,222524,5215.57861328125
18435,222526,7219.544921875
18436,222532,4831.57568359375
18437,222552,7272.091796875
18438,222577,9719.8974609375
18439,222580,6861.8642578125
18440,222594,17004.20703125
18441,222603,7194.9111328125
18442,222619,4759.236328125
18443,222628,7129.16162109375
18444,222631,15051.6162109375
18445,222669,5208.37451171875
18446,222704,3922.598876953125
18447,222719,5769.10400390625
18448,222723,11409.4462890625
18449,222734,8479.044921875
18450,222742,4692.20703125
18451,222753,17313.17578125
18452,222755,12043.75
18453,222783,7949.4287109375
18454,222795,4163.68212890625
18455,222812,5398.59375
18456,222817,7693.87109375
18457,222844,5695.62353515625
18458,222855,5162.6220703125
18459,222862,7169.58251953125
18460,222863,8092.3388671875
18461,222864,6219.08251953125
18462,222881,3815.42236328125
18463,222903,10493.6005859375
18464,222913,7012.474609375
18465,222932,5988.4248046875
18466,222934,8774.9326171875
18467,222940,7348.544921875
18468,222955,8380.1474609375
18469,222957,5877.76025390625
18470,222968,6183.173828125
18471,222996,4137.0517578125
18472,223003,5668.2939453125
18473,223013,2479.6025390625
18474,223025,6634.72314453125
18475,223032,18703.291015625
18476,223033,5398.19482421875
18477,223034,4819.46484375
18478,223035,23672.078125
18479,223049,5980.6357421875
18480,223061,8569.1572265625
18481,223067,8609.3623046875
18482,223081,4841.0517578125
18483,223083,5527.07958984375
18484,223104,7090.21875
18485,223107,3543.983642578125
18486,223146,5173.35498046875
18487,223170,6375.77685546875
18488,223182,2229.53125
18489,223201,4853.267578125
18490,223204,10144.8486328125
18491,223206,9573.8984375
18492,223209,16726.8046875
18493,223212,5390.2255859375
18494,223221,5364.12744140625
18495,223232,4810.5859375
18496,223260,4580.49658203125
18497,223296,9535.033203125
18498,223321,5001.1396484375
18499,223339,4210.69091796875
18500,223346,8360.978515625
18501,223370,4921.064453125
18502,223377,7065.74853515625
18503,223394,6355.45849609375
18504,223438,3166.6669921875
18505,223464,5543.52294921875
18506,223476,3815.591064453125
18507,223490,7034.32763671875
18508,223509,4146.06787109375
18509,223516,7682.65283203125
18510,223517,11531.4345703125
18511,223543,6007.42578125
18512,223545,6065.69091796875
18513,223558,3259.003662109375
18514,223576,10590.6396484375
18515,223578,3529.99267578125
18516,223613,12701.3896484375
18517,223615,6026.93896484375
18518,223624,6143.77734375
18519,223652,5791.72412109375
18520,223655,3799.86376953125
18521,223666,6752.28466796875
18522,223673,7278.7578125
18523,223681,4533.06396484375
18524,223691,6962.619140625
18525,223708,3042.833984375
18526,223709,13764.6044921875
18527,223724,7413.19189453125
18528,223750,2432.887939453125
18529,223752,5803.98876953125
18530,223768,7127.02197265625
18531,223780,13242.443359375
18532,223794,6019.35302734375
18533,223820,6937.52587890625
18534,223826,5720.11376953125
18535,223828,6408.39208984375
18536,223877,6358.875
18537,223885,4760.69873046875
18538,223890,7186.283203125
18539,223918,3760.606201171875
18540,223931,9305.728515625
18541,223961,4730.146484375
18542,223991,8101.8046875
18543,224015,6025.31201171875
18544,224063,5436.03564453125
18545,224067,7179.92578125
18546,224080,10150.4287109375
18547,224088,2725.17236328125
18548,224103,7862.05029296875
18549,224106,3239.595458984375
18550,224136,10967.4990234375
18551,224144,6753.33154296875
18552,224149,5671.4296875
18553,224155,5923.3974609375
18554,224158,6876.42529296875
18555,224169,6496.72900390625
18556,224173,3551.891357421875
18557,224183,4963.4716796875
18558,224185,5886.83984375
18559,224201,4835.1318359375
18560,224220,10894.353515625
18561,224226,6730.52587890625
18562,224229,7717.33154296875
18563,224232,3891.6904296875
18564,224239,8127.6435546875
18565,224247,9305.037109375
18566,224258,3421.427734375
18567,224266,6235.853515625
18568,224268,8728.662109375
18569,224282,7715.88720703125
18570,224286,4840.55615234375
18571,224290,10645.419921875
18572,224291,6942.48876953125
18573,224295,7647.54638671875
18574,224301,7029.28271484375
18575,224328,9429.05859375
18576,224337,4831.72998046875
18577,224346,6918.35888671875
18578,224359,7301.22900390625
18579,224372,3759.243408203125
18580,224393,6544.5166015625
18581,224403,7312.63671875
18582,224423,5924.9921875
18583,224425,7190.17138671875
18584,224450,19357.62890625
18585,224459,8632.9267578125
18586,224497,9534.5810546875
18587,224503,6132.40185546875
18588,224506,8622.7958984375
18589,224526,7443.103515625
18590,224527,7497.88427734375
18591,224544,8536.380859375
18592,224551,4450.60791015625
18593,224552,3164.316650390625
18594,224557,7952.25341796875
18595,224561,5150.9921875
18596,224566,7201.5283203125
18597,224569,9947.2666015625
18598,224573,2710.466796875
18599,224581,7016.025390625
18600,224602,8278.7734375
18601,224611,6660.01220703125
18602,224627,6900.47998046875
18603,224640,8045.75244140625
18604,224641,5201.84521484375
18605,224670,5964.89794921875
18606,224685,3486.05322265625
18607,224697,8110.447265625
18608,224701,7214.64794921875
18609,224713,6393.56396484375
18610,224720,6128.40478515625
18611,224730,10074.107421875
18612,224736,10197.4658203125
18613,224740,5946.115234375
18614,224742,6420.96240234375
18615,224747,8490.83984375
18616,224753,14846.46484375
18617,224768,5797.6240234375
18618,224774,6604.75146484375
18619,224783,8465.03125
18620,224797,12184.0146484375
18621,224822,5555.72802734375
18622,224826,2288.978759765625
18623,224832,1309.0125732421875
18624,224854,3677.1787109375
18625,224856,7552.1474609375
18626,224863,4688.150390625
18627,224884,8018.75537109375
18628,224891,4935.7490234375
18629,224892,16054.6650390625
18630,224927,4854.70849609375
18631,224932,6083.85546875
18632,224961,6893.78515625
18633,224962,1730.588134765625
18634,224968,5994.7802734375
18635,224980,5861.216796875
18636,224988,4738.1455078125
18637,224996,4961.5322265625
18638,225005,1602.166259765625
18639,225015,6060.62890625
18640,225025,4827.759765625
18641,225027,1644.780029296875
18642,225041,9201.482421875
18643,225052,3803.43115234375
18644,225054,7797.22607421875
18645,225059,5060.14306640625
18646,225060,8624.33203125
18647,225064,6243.9921875
18648,225101,7865.52783203125
18649,225108,14809.1748046875
18650,225114,7575.95263671875
18651,225121,8235.7861328125
18652,225133,3796.58251953125
18653,225137,6128.00537109375
18654,225156,4386.39501953125
18655,225162,4926.7734375
18656,225163,4524.82666015625
18657,225173,5344.99755859375
18658,225174,7318.56689453125
18659,225182,7444.349609375
18660,225194,5489.919921875
18661,225196,6696.90673828125
18662,225206,7531.029296875
18663,225210,4589.095703125
18664,225218,13782.7197265625
18665,225268,11462.8623046875
18666,225282,6021.5380859375
18667,225287,9552.7236328125
18668,225296,10230.8916015625
18669,225301,5555.99462890625
18670,225309,4595.8896484375
18671,225355,7410.60302734375
18672,225386,3963.011962890625
18673,225403,7081.82666015625
18674,225425,7447.45556640625
18675,225434,4044.935302734375
18676,225453,5308.12841796875
18677,225455,9152.138671875
18678,225473,6182.0458984375
18679,225477,10955.5625
18680,225497,4756.63916015625
18681,225498,10097.078125
18682,225506,8671.9267578125
18683,225516,7668.00390625
18684,225543,4407.16552734375
18685,225557,9210.390625
18686,225578,7566.73486328125
18687,225581,4509.9248046875
18688,225608,5057.53369140625
18689,225612,6512.34375
18690,225618,6490.19482421875
18691,225632,8066.15283203125
18692,225634,6033.49169921875
18693,225642,6782.62890625
18694,225647,6923.888671875
18695,225669,13851.82421875
18696,225680,7496.57373046875
18697,225684,10387.005859375
18698,225686,6758.6806640625
18699,225695,8197.6728515625
18700,225701,4857.83544921875
18701,225728,6688.3603515625
18702,225730,4668.31982421875
18703,225735,3271.033203125
18704,225742,8001.09423828125
18705,225770,4497.78564453125
18706,225772,4034.6923828125
18707,225792,9044.3193359375
18708,225798,5121.232421875
18709,225802,6341.93798828125
18710,225810,3301.789306640625
18711,225819,6853.64404296875
18712,225832,6724.08056640625
18713,225851,6545.31982421875
18714,225868,5113.09326171875
18715,225869,10690.0576171875
18716,225873,7484.7255859375
18717,225879,6137.41455078125
18718,225898,4182.24072265625
18719,225908,6924.5390625
18720,225919,5665.44287109375
18721,225927,3953.063232421875
18722,225930,7550.4921875
18723,225943,4871.2705078125
18724,225957,7890.2353515625
18725,225958,4325.22509765625
18726,225978,6108.27734375
18727,225982,6766.82958984375
18728,225990,6643.830078125
18729,225994,7983.859375
18730,226005,7257.6376953125
18731,226007,8650.40234375
18732,226033,6850.9013671875
18733,226040,19220.2421875
18734,226052,4316.58642578125
18735,226064,4834.2587890625
18736,226078,10392.60546875
18737,226089,8620.3056640625
18738,226099,7869.3232421875
18739,226111,8155.240234375
18740,226127,5090.69287109375
18741,226130,5517.37109375
18742,226136,6908.77880859375
18743,226139,5058.35400390625
18744,226147,11244.015625
18745,226153,8519.5791015625
18746,226160,3780.5634765625
18747,226170,7613.37109375
18748,226193,5042.521484375
18749,226203,6431.05615234375
18750,226208,7558.189453125
18751,226212,9996.35546875
18752,226213,3630.646240234375
18753,226214,5010.73974609375
18754,226256,5109.10888671875
18755,226257,9452.0263671875
18756,226262,7404.01416015625
18757,226272,3758.211669921875
18758,226276,4395.6318359375
18759,226285,5557.27587890625
18760,226295,7555.12109375
18761,226298,8046.66552734375
18762,226304,5801.55224609375
18763,226309,5451.703125
18764,226311,5940.37060546875
18765,226342,8381.2822265625
18766,226349,11432.6123046875
18767,226377,8838.400390625
18768,226402,4427.80126953125
18769,226403,4850.47412109375
18770,226442,6276.34228515625
18771,226495,4236.39111328125
18772,226512,5155.54931640625
18773,226513,8114.76220703125
18774,226532,5750.43408203125
18775,226546,11082.43359375
18776,226550,4462.6357421875
18777,226564,5057.01953125
18778,226567,7883.26513671875
18779,226571,6676.0029296875
18780,226580,3134.544189453125
18781,226583,7113.94384765625
18782,226584,5462.4208984375
18783,226617,7420.83837890625
18784,226647,11908.0205078125
18785,226649,3415.922119140625
18786,226687,8771.732421875
18787,226717,6593.970703125
18788,226728,7347.3662109375
18789,226748,4760.7724609375
18790,226761,6420.2958984375
18791,226769,8407.1552734375
18792,226775,10397.1669921875
18793,226788,5671.640625
18794,226797,11866.9501953125
18795,226800,12510.431640625
18796,226801,8988.4453125
18797,226806,3664.62060546875
18798,226829,6052.390625
18799,226834,7556.3681640625
18800,226840,8215.921875
18801,226844,8466.2939453125
18802,226851,5098.82666015625
18803,226853,5745.7421875
18804,226856,9443.5869140625
18805,226871,10911.0
18806,226872,5382.0966796875
18807,226885,5056.08349609375
18808,226890,2755.8837890625
18809,226893,7795.72998046875
18810,226908,8370.8896484375
18811,226934,6485.08837890625
18812,226935,5084.6591796875
18813,226937,6289.966796875
18814,226958,7704.99072265625
18815,226975,4653.40625
18816,226982,6527.17529296875
18817,226998,7696.53125
18818,226999,9075.1611328125
18819,227000,7683.92578125
18820,227049,2876.442138671875
18821,227051,6168.6064453125
18822,227059,14851.3671875
18823,227095,14296.783203125
18824,227103,5015.17431640625
18825,227130,3653.810302734375
18826,227141,6315.748046875
18827,227146,5591.033203125
18828,227147,4244.6748046875
18829,227148,4300.6552734375
18830,227171,9069.6474609375
18831,227199,8053.4775390625
18832,227208,9158.7880859375
18833,227213,5440.11181640625
18834,227223,5755.3388671875
18835,227227,10056.1787109375
18836,227236,4969.12548828125
18837,227238,7820.2978515625
18838,227248,9305.8251953125
18839,227255,8832.51171875
18840,227263,6979.3974609375
18841,227284,5891.8701171875
18842,227286,7696.09619140625
18843,227293,10344.7861328125
18844,227332,5483.47802734375
18845,227342,4612.48193359375
18846,227358,7018.91162109375
18847,227365,4987.7529296875
18848,227371,4850.67431640625
18849,227378,4140.18994140625
18850,227415,3318.027587890625
18851,227461,6357.88720703125
18852,227488,7967.11328125
18853,227498,3621.006591796875
18854,227522,8425.9873046875
18855,227523,4687.076171875
18856,227535,3876.990966796875
18857,227544,5252.66259765625
18858,227564,3623.972900390625
18859,227593,4253.12060546875
18860,227612,3281.764892578125
18861,227618,8965.7333984375
18862,227636,3912.689697265625
18863,227638,8524.630859375
18864,227650,6584.552734375
18865,227657,5497.67236328125
18866,227681,12753.43359375
18867,227695,5269.6455078125
18868,227698,6674.0546875
18869,227718,5177.802734375
18870,227752,5129.87158203125
18871,227765,8448.9443359375
18872,227779,7219.255859375
18873,227781,12000.1787109375
18874,227784,1054.427490234375
18875,227821,9677.060546875
18876,227822,8912.7490234375
18877,227831,7312.72705078125
18878,227841,6285.8017578125
18879,227858,6885.47802734375
18880,227859,5413.76220703125
18881,227882,5569.8720703125
18882,227894,7277.25830078125
18883,227910,9040.4521484375
18884,227914,6271.91845703125
18885,227929,6468.9033203125
18886,227935,7488.5771484375
18887,227950,6742.197265625
18888,227955,5472.55615234375
18889,227968,5060.92626953125
18890,228029,8731.27734375
18891,228043,4653.96142578125
18892,228053,5417.19775390625
18893,228061,4556.5078125
18894,228064,3602.41748046875
18895,228083,7859.15771484375
18896,228086,4751.2802734375
18897,228093,4261.955078125
18898,228115,6527.8798828125
18899,228134,6570.18798828125
18900,228143,7914.21435546875
18901,228169,4838.40869140625
18902,228192,6742.3564453125
18903,228210,7248.36865234375
18904,228234,6508.64599609375
18905,228236,4490.62939453125
18906,228247,10612.3095703125
18907,228252,7293.5478515625
18908,228268,8448.1640625
18909,228271,5118.6884765625
18910,228283,5028.06640625
18911,228284,6142.22314453125
18912,228295,5677.44482421875
18913,228305,4185.3349609375
18914,228310,6446.474609375
18915,228344,4125.75341796875
18916,228360,5930.34326171875
18917,228368,6652.2021484375
18918,228382,8935.5478515625
18919,228397,6511.822265625
18920,228402,6749.04345703125
18921,228409,4858.21484375
18922,228427,8238.029296875
18923,228430,18835.4375
18924,228437,11988.6591796875
18925,228438,4542.474609375
18926,228449,6027.60693359375
18927,228455,4294.70947265625
18928,228461,10004.4638671875
18929,228465,10595.470703125
18930,228470,8176.47900390625
18931,228473,7033.23681640625
18932,228484,5311.83251953125
18933,228487,4567.7294921875
18934,228512,3241.36279296875
18935,228515,5854.484375
18936,228524,7247.9111328125
18937,228531,4337.787109375
18938,228535,3716.302490234375
18939,228541,1109.326171875
18940,228561,4336.814453125
18941,228566,5809.76904296875
18942,228574,5410.59326171875
18943,228588,3714.54443359375
18944,228611,13497.0888671875
18945,228613,5478.8779296875
18946,228632,5378.58837890625
18947,228640,5631.4599609375
18948,228648,9135.7646484375
18949,228670,8326.736328125
18950,228688,14273.23828125
18951,228691,6950.1513671875
18952,228715,3870.948974609375
18953,228794,10725.0166015625
18954,228797,6451.71142578125
18955,228801,5801.22705078125
18956,228816,6233.67724609375
18957,228825,7960.60986328125
18958,228863,8714.59375
18959,228877,4561.59033203125
18960,228879,8354.4326171875
18961,228880,8796.765625
18962,228895,6191.9453125
18963,228918,3510.213134765625
18964,228934,6572.2265625
18965,228938,4913.94384765625
18966,228949,3454.562744140625
18967,228962,3741.544921875
18968,228976,7547.4169921875
18969,228984,5771.9150390625
18970,228995,4980.44873046875
18971,229000,8085.9052734375
18972,229004,6889.388671875
18973,229015,7684.59912109375
18974,229025,1986.4688720703125
18975,229030,15372.3564453125
18976,229041,6946.26025390625
18977,229044,4715.6689453125
18978,229046,6114.57666015625
18979,229062,6590.34814453125
18980,229085,4955.86865234375
18981,229088,7423.91943359375
18982,229104,7117.48388671875
18983,229113,4878.453125
18984,229115,5164.2353515625
18985,229116,5250.22216796875
18986,229121,12208.8173828125
18987,229127,2444.033203125
18988,229160,3950.1982421875
18989,229161,10610.7392578125
18990,229179,10918.7646484375
18991,229187,7823.2998046875
18992,229201,10102.412109375
18993,229207,6656.8359375
18994,229220,10289.54296875
18995,229228,6074.3544921875
18996,229232,9022.1669921875
18997,229258,7509.00732421875
18998,229269,4249.9384765625
18999,229288,8635.46484375
19000,229292,5743.5126953125
19001,229298,8505.4521484375
19002,229307,7444.1318359375
19003,229309,4436.05126953125
19004,229313,11309.68359375
19005,229314,10702.861328125
19006,229322,7492.97265625
19007,229336,8716.4580078125
19008,229368,6570.99267578125
19009,229376,6500.173828125
19010,229377,6387.7060546875
19011,229395,10335.4453125
19012,229397,5600.35498046875
19013,229421,7649.85888671875
19014,229427,7158.22509765625
19015,229434,15226.4296875
19016,229436,2558.251220703125
19017,229464,8073.52734375
19018,229469,9280.724609375
19019,229505,6858.85986328125
19020,229514,13853.6611328125
19021,229516,5151.79736328125
19022,229530,5335.12255859375
19023,229532,5718.16455078125
19024,229558,5594.3759765625
19025,229574,4237.78125
19026,229587,6186.1044921875
19027,229612,7799.13037109375
19028,229615,2341.9140625
19029,229618,4993.43212890625
19030,229620,9197.1796875
19031,229634,6506.82421875
19032,229648,4278.16015625
19033,229649,4600.3359375
19034,229672,7093.8642578125
19035,229681,4416.46337890625
19036,229713,5759.3564453125
19037,229714,8530.091796875
19038,229719,9544.8154296875
19039,229726,6931.60400390625
19040,229737,3432.986083984375
19041,229743,17439.9765625
19042,229746,4253.36962890625
19043,229797,4254.85400390625
19044,229811,5329.48095703125
19045,229820,5749.36474609375
19046,229825,3615.78466796875
19047,229842,6453.01220703125
19048,229857,6258.89990234375
19049,229860,8149.53515625
19050,229878,8892.2373046875
19051,229880,2308.95556640625
19052,229883,11071.8876953125
19053,229887,7008.89013671875
19054,229903,5210.7958984375
19055,229918,6218.98291015625
19056,229959,19969.623046875
19057,229974,3879.403076171875
19058,229999,6689.30419921875
19059,230000,10743.31640625
19060,230017,4202.52587890625
19061,230025,8999.7099609375
19062,230072,4950.1455078125
19063,230073,7577.35546875
19064,230085,6616.01220703125
19065,230090,4764.62548828125
19066,230109,5481.63232421875
19067,230115,7718.93896484375
19068,230130,6205.84326171875
19069,230132,9860.2255859375
19070,230143,7742.626953125
19071,230156,7393.15625
19072,230161,18887.1015625
19073,230189,11246.59765625
19074,230200,4009.25
19075,230201,5388.21044921875
19076,230212,6609.40771484375
19077,230221,7024.87109375
19078,230222,4302.85791015625
19079,230224,10969.4765625
19080,230229,9277.2353515625
19081,230242,3945.503662109375
19082,230267,2346.33203125
19083,230290,13698.66796875
19084,230294,5178.19921875
19085,230295,8385.1025390625
19086,230298,7031.435546875
19087,230303,6885.1962890625
19088,230313,8354.212890625
19089,230317,13846.458984375
19090,230344,8286.0234375
19091,230353,5532.42578125
19092,230354,8160.0498046875
19093,230363,4230.11083984375
19094,230374,5176.16650390625
19095,230377,4027.769775390625
19096,230379,4343.2080078125
19097,230383,4937.2470703125
19098,230385,11895.5166015625
19099,230389,5804.2763671875
19100,230390,6823.68115234375
19101,230403,13087.9150390625
19102,230412,9640.4609375
19103,230416,4668.697265625
19104,230421,10342.78515625
19105,230429,7137.83642578125
19106,230430,5016.0703125
19107,230455,2870.611328125
19108,230467,10328.7294921875
19109,230470,5907.11669921875
19110,230472,8252.4384765625
19111,230481,24571.521484375
19112,230486,10607.771484375
19113,230522,10265.4951171875
19114,230550,6419.3603515625
19115,230555,7672.1708984375
19116,230556,2457.462158203125
19117,230563,6587.83154296875
19118,230573,10770.6083984375
19119,230575,5169.68017578125
19120,230579,3132.230224609375
19121,230580,7489.99462890625
19122,230588,8516.2802734375
19123,230627,6483.1640625
19124,230629,10486.005859375
19125,230636,2919.233642578125
19126,230655,9365.701171875
19127,230657,6899.65478515625
19128,230660,7034.2626953125
19129,230666,4792.26953125
19130,230667,15896.7451171875
19131,230680,6180.99755859375
19132,230740,6349.3115234375
19133,230746,12575.8251953125
19134,230759,8611.458984375
19135,230775,9310.51953125
19136,230779,2679.710693359375
19137,230788,4117.92138671875
19138,230797,2917.16259765625
19139,230827,4674.0419921875
19140,230842,2060.293212890625
19141,230853,6987.826171875
19142,230863,12060.205078125
19143,230900,13894.7265625
19144,230904,2280.766845703125
19145,230911,5100.619140625
19146,230932,6688.38525390625
19147,230938,6430.498046875
19148,230939,7243.28125
19149,230986,9785.8720703125
19150,230988,3412.431396484375
19151,230989,6323.8603515625
19152,230992,7691.712890625
19153,230998,5675.17578125
19154,231003,5055.0595703125
19155,231020,6688.5859375
19156,231039,5386.84130859375
19157,231073,20616.548828125
19158,231089,4409.24951171875
19159,231093,6209.548828125
19160,231135,6214.4814453125
19161,231139,3852.391845703125
19162,231170,12031.9423828125
19163,231220,8022.26416015625
19164,231225,3374.1845703125
19165,231232,10228.5947265625
19166,231233,4979.04296875
19167,231270,9778.966796875
19168,231271,6672.0546875
19169,231275,6434.6220703125
19170,231277,5937.35693359375
19171,231280,6668.93701171875
19172,231282,4714.740234375
19173,231290,10674.091796875
19174,231301,4554.33837890625
19175,231311,8470.4501953125
19176,231332,1943.65869140625
19177,231353,7071.47607421875
19178,231355,5293.79736328125
19179,231371,5632.6376953125
19180,231377,4391.2978515625
19181,231382,5275.0302734375
19182,231403,6960.9228515625
19183,231407,6471.58740234375
19184,231410,6736.0166015625
19185,231412,5728.16357421875
19186,231418,6418.33642578125
19187,231422,6087.759765625
19188,231425,11875.140625
19189,231468,5790.9482421875
19190,231481,6209.279296875
19191,231494,3339.849853515625
19192,231502,6295.9599609375
19193,231506,7994.3076171875
19194,231547,16634.189453125
19195,231565,8239.0966796875
19196,231568,5258.54541015625
19197,231576,8425.234375
19198,231584,6874.40869140625
19199,231603,4828.08642578125
19200,231609,6267.111328125
19201,231611,8570.111328125
19202,231612,7207.1806640625
19203,231625,3725.100341796875
19204,231631,5120.9384765625
19205,231641,6097.32666015625
19206,231664,5615.4599609375
19207,231667,4585.23291015625
19208,231676,10147.1552734375
19209,231687,5447.22412109375
19210,231696,3222.742431640625
19211,231707,3379.752197265625
19212,231711,6999.9892578125
19213,231715,12065.7294921875
